age,workclass,weight,education,edu num,marital status,occupation,relationship,race,sex,captial-gain,capital-loss,hours-per-week,native country,label
44, Private,54271, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,No
36, Private,247558, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,5178,0,60, ?,Yes
37, Private,79586, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Iran,No
23, Private,235853, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States,No
27, Self-emp-not-inc,227332, Bachelors,13, Never-married, Sales, Other-relative, Asian-Pac-Islander, Male,0,0,50, ?,No
22, Private,429346, HS-grad,9, Never-married, Adm-clerical, Other-relative, Black, Male,0,0,40, United-States,No
23, ?,154373, Bachelors,13, Never-married, ?, Not-in-family, White, Female,0,0,50, United-States,No
26, Private,102460, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,No
52, Private,227832, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,Yes
49, Private,200198, HS-grad,9, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States,No
43, Private,282155, Assoc-acdm,12, Divorced, Prof-specialty, Not-in-family, White, Female,4650,0,40, United-States,No
33, Private,252257, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,No
32, Private,65942, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,56, United-States,No
55, Private,173832, Masters,14, Divorced, Sales, Not-in-family, White, Male,10520,0,40, United-States,Yes
43, Local-gov,153132, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, United-States,Yes
31, Private,180656, Bachelors,13, Never-married, Other-service, Not-in-family, White, Male,0,0,40, ?,No
27, Private,221436, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, Cuba,Yes
21, Private,146499, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Other-relative, White, Female,0,1579,40, United-States,No
68, Without-pay,174695, Some-college,10, Married-spouse-absent, Farming-fishing, Unmarried, White, Female,0,0,25, United-States,No
46, Private,155489, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,Yes
20, Private,353696, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,28, United-States,No
58, Self-emp-not-inc,98361, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,No
34, ?,310525, HS-grad,9, Married-civ-spouse, ?, Husband, Black, Male,0,0,10, United-States,No
60, ?,199947, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,32, United-States,No
46, Local-gov,199281, Bachelors,13, Separated, Prof-specialty, Unmarried, White, Male,0,0,40, United-States,No
39, Private,261504, 12th,8, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,No
26, Private,233461, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,53, Mexico,No
61, Local-gov,167670, Bachelors,13, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,No
21, ?,234838, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,30, United-States,No
58, Private,105363, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Portugal,No
37, Private,217054, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,No
50, Private,98954, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,Yes
63, Private,151210, 7th-8th,4, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States,No
35, Private,250988, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,Yes
54, Local-gov,54377, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,No
32, Private,28984, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,2001,25, United-States,No
22, ?,182771, Assoc-voc,11, Never-married, ?, Own-child, Asian-Pac-Islander, Male,0,0,20, United-States,No
22, Private,416356, Some-college,10, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States,No
36, Private,416745, 11th,7, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,No
46, Local-gov,313635, Prof-school,15, Separated, Prof-specialty, Not-in-family, Black, Male,4650,0,40, United-States,No
32, Private,100135, Bachelors,13, Separated, Prof-specialty, Unmarried, White, Female,0,0,32, United-States,No
33, Private,232650, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,Yes
52, Local-gov,43909, HS-grad,9, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,No
42, Private,260496, HS-grad,9, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, United-States,No
74, ?,292627, 1st-4th,2, Married-civ-spouse, ?, Husband, Black, Male,0,0,40, United-States,No
28, Private,332249, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,25, United-States,No
39, Private,130620, 7th-8th,4, Married-spouse-absent, Machine-op-inspct, Unmarried, Other, Female,0,0,40, Dominican-Republic,No
52, Private,172962, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,Yes
36, Private,182189, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,No
44, Private,98466, 10th,6, Never-married, Farming-fishing, Unmarried, White, Male,0,0,35, United-States,No
24, Local-gov,238384, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female,0,0,37, United-States,No
34, Private,210736, Some-college,10, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, ?,No
40, Local-gov,36296, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,Yes
31, Private,169002, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,55, United-States,No
32, Private,143604, 10th,6, Married-spouse-absent, Other-service, Not-in-family, Black, Female,0,0,37, United-States,No
19, Private,327397, HS-grad,9, Never-married, Prof-specialty, Own-child, White, Male,0,0,30, United-States,No
19, Private,235849, HS-grad,9, Never-married, Transport-moving, Own-child, White, Male,0,0,35, United-States,No
55, Private,368727, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,No
36, Private,108293, HS-grad,9, Widowed, Other-service, Unmarried, White, Female,0,0,24, United-States,No
46, Local-gov,207677, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,Yes
35, Private,269300, HS-grad,9, Separated, Other-service, Not-in-family, Black, Female,0,0,40, United-States,No
42, State-gov,191814, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,No
23, Private,275357, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,0,35, United-States,No
46, Local-gov,33373, Bachelors,13, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,No
23, Private,373628, Bachelors,13, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States,No
44, Private,120277, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,38, United-States,Yes
26, Private,32276, HS-grad,9, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States,No
72, Private,128529, HS-grad,9, Widowed, Other-service, Unmarried, White, Female,0,0,28, United-States,No
52, ?,252903, HS-grad,9, Divorced, ?, Not-in-family, White, Male,0,0,45, United-States,Yes
48, Private,107373, 7th-8th,4, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,No
21, Private,54472, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States,No
21, Private,104981, Some-college,10, Never-married, Prof-specialty, Own-child, White, Male,0,0,48, United-States,No
37, Private,26898, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,12, United-States,No
35, Private,233533, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,42, United-States,No
30, Private,117584, Masters,14, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,20, United-States,No
41, Local-gov,201435, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States,No
20, ?,50163, Some-college,10, Never-married, ?, Not-in-family, White, Male,0,0,25, United-States,No
30, ?,159008, Bachelors,13, Married-spouse-absent, ?, Not-in-family, White, Female,0,0,35, United-States,No
33, Private,169104, HS-grad,9, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, China,No
56, Self-emp-not-inc,51662, 11th,7, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States,No
38, Local-gov,201410, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,Yes
35, Self-emp-inc,165799, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,No
57, Private,121362, Some-college,10, Widowed, Adm-clerical, Unmarried, White, Female,0,2258,38, United-States,Yes
43, Private,243380, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,No
50, Private,338836, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,36, United-States,Yes
27, Private,211215, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States,No
34, Private,265706, Masters,14, Never-married, Sales, Unmarried, White, Male,0,0,60, United-States,Yes
19, ?,249147, HS-grad,9, Never-married, ?, Own-child, White, Male,0,0,30, United-States,No
46, Private,344415, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,Yes
33, Private,206609, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,No
47, State-gov,216414, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,Yes
39, Private,268258, Bachelors,13, Married-civ-spouse, Transport-moving, Husband, Black, Male,7688,0,50, United-States,Yes
34, Private,160449, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,44, United-States,Yes
19, Private,355313, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States,No
26, Self-emp-not-inc,231714, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,No
25, Private,66622, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States,No
52, Federal-gov,202452, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,43, United-States,No
52, Self-emp-not-inc,240013, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, United-States,No
55, Private,97197, Some-college,10, Divorced, Sales, Not-in-family, White, Female,0,0,50, United-States,No
56, Private,107165, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,18, United-States,No
54, Private,138852, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, United-States,No
41, Private,185145, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, ?,Yes
53, Self-emp-inc,290640, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,Yes
33, Private,117779, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,46, United-States,Yes
22, State-gov,24896, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,32, United-States,No
19, Private,82210, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States,No
28, Private,258364, Bachelors,13, Never-married, Other-service, Not-in-family, White, Female,0,0,35, United-States,No
26, Private,35917, Some-college,10, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, United-States,No
55, Private,227856, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,60, United-States,Yes
22, Private,234880, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, United-States,No
36, Private,324231, 9th,5, Never-married, Farming-fishing, Unmarried, Black, Female,0,0,40, United-States,No
67, Private,165082, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States,No
28, Local-gov,312372, HS-grad,9, Never-married, Handlers-cleaners, Other-relative, Black, Male,0,0,40, United-States,No
48, Private,128796, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,Yes
49, Private,102945, 7th-8th,4, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States,No
32, Federal-gov,386877, Assoc-voc,11, Never-married, Tech-support, Own-child, Black, Male,4650,0,40, United-States,No
42, Private,116632, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,Yes
50, Private,157043, 11th,7, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, United-States,No
52, Private,153751, 9th,5, Separated, Other-service, Not-in-family, Black, Female,0,0,30, United-States,No
21, Private,256278, HS-grad,9, Never-married, Other-service, Other-relative, Other, Female,0,0,35, El-Salvador,No
42, Private,193494, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,Yes
74, Private,84197, Masters,14, Divorced, Sales, Not-in-family, White, Female,0,0,10, United-States,No
42, Self-emp-inc,557349, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States,No
46, Private,184883, 9th,5, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, United-States,No
35, ?,35854, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,40, United-States,No
36, Private,114605, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,Yes
35, Private,953588, HS-grad,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States,Yes
46, Local-gov,175428, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,Yes
52, Private,45599, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, ?,No
36, Private,212433, HS-grad,9, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States,No
18, Private,85508, 12th,8, Never-married, Sales, Own-child, White, Female,0,0,12, United-States,No
39, Private,248694, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,60, United-States,No
69, ?,107575, HS-grad,9, Divorced, ?, Not-in-family, White, Female,2964,0,35, United-States,No
25, Private,236564, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,No
22, Private,124971, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, United-States,No
32, Self-emp-not-inc,33124, Bachelors,13, Never-married, Craft-repair, Not-in-family, White, Female,0,0,35, United-States,No
46, Self-emp-inc,125892, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,60, United-States,Yes
36, Federal-gov,116580, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,45, United-States,Yes
27, Private,183802, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,No
19, ?,197057, Some-college,10, Never-married, ?, Own-child, Black, Male,0,0,30, United-States,No
59, ?,192130, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,16, United-States,No
23, Private,190273, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States,No
18, ?,96244, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,45, United-States,No
